VERSION MODEL DESC FCST_LEAD FCST_VALID_BEG  FCST_VALID_END  OBS_LEAD OBS_VALID_BEG   OBS_VALID_END   FCST_VAR FCST_UNITS FCST_LEV OBS_VAR OBS_UNITS OBS_LEV OBTYPE VX_MASK INTERP_MTHD    INTERP_PNTS FCST_THRESH OBS_THRESH COV_THRESH ALPHA LINE_TYPE OBS_SID OBS_LAT OBS_LON    FCST        OBS  OBS_QC FCST_CAT OBS_CAT P1    P2    T1  T2     SEEPS
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_120000 20120410_120000 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    DW_MEAN_SQUARE 9           NA          NA         NA         NA    SEEPS_MPR   71896   53.9  -122.79     0           0       NA        0       0 0.659 0.886 0.2  3.367 0
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_120000 20120410_120000 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    DW_MEAN_SQUARE 9           NA          NA         NA         NA    SEEPS_MPR   71906   58.1   -68.42     0.32518    -0.1     NA        1       0 0.675 0.892 0.2  2.4   0.74
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_120000 20120410_120000 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    DW_MEAN_SQUARE 9           NA          NA         NA         NA    SEEPS_MPR   71069   55.28 -114.78     0           0       NA        0       0 0.768 0.923 0.2  3     0
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_120000 20120410_120000 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    DW_MEAN_SQUARE 9           NA          NA         NA         NA    SEEPS_MPR   71108   49.03 -122.36     0           0       NA        0       0 0.487 0.829 0.2  8.2   0
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_120000 20120410_120000 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    DW_MEAN_SQUARE 9           NA          NA         NA         NA    SEEPS_MPR   71140   49.91  -99.95     0.0066277   0.2     NA        0       0 0.802 0.934 0.2  3.533 0
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_120000 20120410_120000 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    DW_MEAN_SQUARE 9           NA          NA         NA         NA    SEEPS_MPR   71261   43.76  -81.71     0           0       NA        0       0 0.544 0.848 0.2  4     0
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_120000 20120410_120000 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    DW_MEAN_SQUARE 9           NA          NA         NA         NA    SEEPS_MPR   71384   47.06  -70.79     2.6644      0       NA        1       0 0.6   0.867 0.2  6     0.833
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_120000 20120410_120000 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    DW_MEAN_SQUARE 9           NA          NA         NA         NA    SEEPS_MPR   71398   51.28  -80.6      0.73681     0       NA        1       0 0.598 0.866 0.2  6.2   0.835
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_120000 20120410_120000 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    DW_MEAN_SQUARE 9           NA          NA         NA         NA    SEEPS_MPR   71425   49.24  -65.33     4.58115     0       NA        2       0 0.584 0.861 0.2  4     1.437
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_120000 20120410_120000 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    DW_MEAN_SQUARE 9           NA          NA         NA         NA    SEEPS_MPR   71430   43.83  -77.14     0.30949     0       NA        1       0 0.676 0.892 0.2  6     0.74
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_120000 20120410_120000 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    DW_MEAN_SQUARE 9           NA          NA         NA         NA    SEEPS_MPR   71447   49.28 -100.98     0           0       NA        0       0 0.684 0.895 0.2  2     0
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_120000 20120410_120000 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    DW_MEAN_SQUARE 9           NA          NA         NA         NA    SEEPS_MPR   71515   50.55 -103.65     0           0       NA        0       0 0.59  0.863 0.2  2     0
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_115300 20120410_115300 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    DW_MEAN_SQUARE 9           NA          NA         NA         NA    SEEPS_MPR   72241   29.95  -94.02     0           0.5     NA        0       1 0.755 0.918 0.2  6.167 2.039
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_115100 20120410_115100 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    DW_MEAN_SQUARE 9           NA          NA         NA         NA    SEEPS_MPR   72417   38.88  -79.85     4.61768     0.3     NA        1       1 0.459 0.82  0.2  7.8   0
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_115100 20120410_115100 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    DW_MEAN_SQUARE 9           NA          NA         NA         NA    SEEPS_MPR   72428   40     -82.88     0.32793     0.5     NA        1       1 0.576 0.859 0.2  7.3   0
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_115400 20120410_115400 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    DW_MEAN_SQUARE 9           NA          NA         NA         NA    SEEPS_MPR   72445   38.82  -92.22     0           0.5     NA        0       1 0.617 0.872 0.2 10     1.304
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_115400 20120410_115400 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    DW_MEAN_SQUARE 9           NA          NA         NA         NA    SEEPS_MPR   72617   44.47  -73.15     5.7327      1.8     NA        1       1 0.614 0.871 0.2  6.3   0
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_120000 20120410_120000 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    DW_MEAN_SQUARE 9           NA          NA         NA         NA    SEEPS_MPR   71846   52.18  -87.79     0.37468     0       NA        1       0 0.673 0.891 0.2  2     0.743
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_120000 20120410_120000 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    DW_MEAN_SQUARE 9           NA          NA         NA         NA    SEEPS_MPR   71607   45.21  -67.24     4.33537     5.8     NA        1       1 0.59  0.863 0.2  6.267 0
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_120000 20120410_120000 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    DW_MEAN_SQUARE 9           NA          NA         NA         NA    SEEPS_MPR   71625   45.95  -77.31     0.64246     0       NA        1       0 0.423 0.808 0.2  3     1.183
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_120000 20120410_120000 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    DW_MEAN_SQUARE 9           NA          NA         NA         NA    SEEPS_MPR   71631   43.98  -80.75     0.39029     0       NA        1       0 0.577 0.859 0.2  4     0.867
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_120000 20120410_120000 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    DW_MEAN_SQUARE 9           NA          NA         NA         NA    SEEPS_MPR   71705   46.11  -64.68     1.36058     1.2     NA        1       1 0.515 0.838 0.2  7.2   0
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_120000 20120410_120000 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    DW_MEAN_SQUARE 9           NA          NA         NA         NA    SEEPS_MPR   71712   45.11  -74.28    14.27726     4.5     NA        2       1 0.571 0.857 0.2  5.667 0.584
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_120000 20120410_120000 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    DW_MEAN_SQUARE 9           NA          NA         NA         NA    SEEPS_MPR   71718   48.61  -68.21     2.22271     0.6     NA        1       1 0.63  0.877 0.2  5.333 0
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_120000 20120410_120000 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    DW_MEAN_SQUARE 9           NA          NA         NA         NA    SEEPS_MPR   71723   46.21  -72.65     0.50432     0       NA        1       0 0.608 0.869 0.2  8     0.823
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_120000 20120410_120000 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    DW_MEAN_SQUARE 9           NA          NA         NA         NA    SEEPS_MPR   71877   51.11 -114.01     0           0       NA        0       0 0.738 0.913 0.2  2.2   0
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_120000 20120410_120000 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    DW_MEAN_SQUARE 9           NA          NA         NA         NA    SEEPS_MPR   71879   53.56 -113.51     0           0       NA        0       0 0.528 0.843 0.2  0.5   0
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_120000 20120410_120000 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    DW_MEAN_SQUARE 9           NA          NA         NA         NA    SEEPS_MPR   71882   50.96 -118.18     0           0       NA        0       0 0.532 0.844 0.2  3     0
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_120000 20120410_120000 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    DW_MEAN_SQUARE 9           NA          NA         NA         NA    SEEPS_MPR   71907   58.45  -78.08     0           0       NA        0       0 0.655 0.885 0.2  1.867 0
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_120000 20120410_120000 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    DW_MEAN_SQUARE 9           NA          NA         NA         NA    SEEPS_MPR   71451   56.33 -103.28     2.07127     0.6     NA        2       1 0.494 0.831 0.2  1.6   0.601
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_120000 20120410_120000 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    DW_MEAN_SQUARE 9           NA          NA         NA         NA    SEEPS_MPR   71459   50.9  -109.49     0           0       NA        0       0 0.652 0.884 0.2  1.3   0
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_120000 20120410_120000 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    DW_MEAN_SQUARE 9           NA          NA         NA         NA    SEEPS_MPR   71475   49.31 -124.93     0           0       NA        0       0 0.531 0.844 0.2  6     0
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_120000 20120410_120000 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    DW_MEAN_SQUARE 9           NA          NA         NA         NA    SEEPS_MPR   71618   45.31  -72.24    11.81562     0       NA        2       0 0.46  0.82  0.2  7.667 1.697
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_120000 20120410_120000 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    DW_MEAN_SQUARE 9           NA          NA         NA         NA    SEEPS_MPR   71727   48.33  -71        1.2301      0.4     NA        1       1 0.551 0.85  0.2  5     0
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_120000 20120410_120000 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    DW_MEAN_SQUARE 9           NA          NA         NA         NA    SEEPS_MPR   71731   46.36  -79.41     3.43548     4.6     NA        1       1 0.6   0.867 0.2  5.733 0
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_120000 20120410_120000 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    DW_MEAN_SQUARE 9           NA          NA         NA         NA    SEEPS_MPR   71815   48.55  -58.55     8.39843    -0.1     NA        2       0 0.551 0.85  0.2  6     1.495
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_120000 20120410_120000 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    DW_MEAN_SQUARE 9           NA          NA         NA         NA    SEEPS_MPR   71827   53.63  -77.7      0.043914    0       NA        0       0 0.716 0.905 0.2  3     0
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_120000 20120410_120000 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    DW_MEAN_SQUARE 9           NA          NA         NA         NA    SEEPS_MPR   71834   49.78  -86.93     0.64382    -0.1     NA        1       0 0.707 0.902 0.2  3     0.707
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_120000 20120410_120000 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    DW_MEAN_SQUARE 9           NA          NA         NA         NA    SEEPS_MPR   71842   50.12  -91.9      0          -0.1     NA        0       0 0.724 0.908 0.2  4.667 0
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_120000 20120410_120000 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    DW_MEAN_SQUARE 9           NA          NA         NA         NA    SEEPS_MPR   71850   49.78  -94.36     0.12065     2.4     NA        0       1 0.729 0.91  0.2  5     1.847
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_120000 20120410_120000 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    DW_MEAN_SQUARE 9           NA          NA         NA         NA    SEEPS_MPR   71862   49.21 -102.96     0           0       NA        0       0 0.779 0.926 0.2  3     0
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_120000 20120410_120000 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    DW_MEAN_SQUARE 9           NA          NA         NA         NA    SEEPS_MPR   78485   18.43  -69.67     4.93272     1.5     NA        1       1 0.835 0.945 0.2 12     0
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_120000 20120410_120000 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    DW_MEAN_SQUARE 9           NA          NA         NA         NA    SEEPS_MPR   78486   18.43  -69.88     4.50197     0.9     NA        1       1 0.741 0.914 0.2  5.2   0
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_120000 20120410_120000 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    DW_MEAN_SQUARE 9           NA          NA         NA         NA    SEEPS_MPR   71251   50.04 -112.13     0           0       NA        0       0 0.541 0.847 0.2  1.467 0
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_120000 20120410_120000 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    DW_MEAN_SQUARE 9           NA          NA         NA         NA    SEEPS_MPR   71417   50.71  -56.11     6.47565     1.1     NA        1       1 0.63  0.877 0.2  8     0
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_120000 20120410_120000 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    DW_MEAN_SQUARE 9           NA          NA         NA         NA    SEEPS_MPR   71710   47.41  -61.78     4.55155     2.1     NA        1       1 0.569 0.856 0.2  7     0
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_120000 20120410_120000 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    DW_MEAN_SQUARE 9           NA          NA         NA         NA    SEEPS_MPR   71382   47.55  -71.22     3.79041     2       NA        1       1 0.453 0.818 0.2  6     0
