VERSION MODEL      DESC FCST_LEAD FCST_VALID_BEG  FCST_VALID_END  OBS_LEAD OBS_VALID_BEG   OBS_VALID_END   FCST_VAR FCST_UNITS FCST_LEV OBS_VAR OBS_UNITS OBS_LEV OBTYPE VX_MASK INTERP_MTHD INTERP_PNTS FCST_THRESH OBS_THRESH COV_THRESH ALPHA LINE_TYPE TOTAL INDEX OBS_SID  OBS_LAT OBS_LON   OBS_LVL OBS_ELV FCST          OBS           OBS_QC OBS_CLIMO_MEAN OBS_CLIMO_STDEV OBS_CLIMO_CDF FCST_CLIMO_MEAN FCST_CLIMO_STDEV OBS_PRS    OBS_ERR_IN   OBS_ERR_ADJ   OBS_ERR_FIN   PREP_USE ANLY_USE SETUP_QC QC_WGHT
V12.0.0 GSI_MEM001 NA   000000    20121025_060000 20121025_060000 000000   20121025_055500 20121025_055500 ps       NA         NA       ps      NA        NA      187    NA      NA          0           NA          NA         NA         NA    MPR           1     0     KVOA   29.23 -87.78         40      40 1011.141      1010.40002         2             NA              NA            NA              NA               NA 1010.40002      1.84301    1.84301       0.64595           0        1       NA 3.99904
V12.0.0 GSI_MEM001 NA   000000    20121025_060000 20121025_060000 000000   20121025_043500 20121025_043500 ps       NA         NA       ps      NA        NA      187    NA      NA          0           NA          NA         NA         NA    MPR           1     0     KVQT   28.27 -92.26001      24      24 1011.21234    1011.70001         2             NA              NA            NA              NA               NA 1011.70001      1.84301    1.84301       0.63047           0        1       NA 3.99944
V12.0.0 GSI_MEM001 NA   000000    20121025_060000 20121025_060000 000000   20121025_045500 20121025_045500 ps       NA         NA       ps      NA        NA      187    NA      NA          0           NA          NA         NA         NA    MPR           1     0     KVQT   28.27 -92.26001      24      24 1011.21232    1011.29999         2             NA              NA            NA              NA               NA 1011.29999      1.84301    1.84301       0.62327           0        1       NA 3.99962
V12.0.0 GSI_MEM001 NA   000000    20121025_060000 20121025_060000 000000   20121025_051500 20121025_051500 ps       NA         NA       ps      NA        NA      187    NA      NA          0           NA          NA         NA         NA    MPR           1     0     KMDJ   28.64 -89.79001      20      20 1013.06453    1013.5            14             NA              NA            NA              NA               NA 1013.5          1.84301    1.84301       1.82927         101       -1       NA 3.99948
V12.0.0 GSI_MEM001 NA   000000    20121025_060000 20121025_060000 000000   20121025_053500 20121025_053500 ps       NA         NA       ps      NA        NA      187    NA      NA          0           NA          NA         NA         NA    MPR           1     0     KMDJ   28.64 -89.79001      20      20 1013.06453    1013.5            14             NA              NA            NA              NA               NA 1013.5          1.84301    1.84301       1.82927         101       -1       NA 3.99948
V12.0.0 GSI_MEM001 NA   000000    20121025_060000 20121025_060000 000000   20121025_055500 20121025_055500 ps       NA         NA       ps      NA        NA      187    NA      NA          0           NA          NA         NA         NA    MPR           1     0     KMDJ   28.64 -89.79001      20      20 1013.06378    1013.20001        14             NA              NA            NA              NA               NA 1013.20001      1.84301    1.84301       1.83181         101       -1       NA 3.99961
V12.0.0 GSI_MEM001 NA   000000    20121025_060000 20121025_060000 000000   20121025_061500 20121025_061500 ps       NA         NA       ps      NA        NA      187    NA      NA          0           NA          NA         NA         NA    MPR           1     0     KVOA   29.23 -87.78         40      40 1011.13948    1010.40002         2             NA              NA            NA              NA               NA 1010.40002      1.84301    1.84301       0.64773           0        1       NA 3.99905
V12.0.0 GSI_MEM001 NA   000000    20121025_060000 20121025_060000 000000   20121025_063500 20121025_063500 ps       NA         NA       ps      NA        NA      187    NA      NA          0           NA          NA         NA         NA    MPR           1     0     KVOA   29.23 -87.78         40      40 1011.14095    1010.09998         2             NA              NA            NA              NA               NA 1010.09998      1.84301    1.84301       0.64799           0        1       NA 3.99763
V12.0.0 GSI_MEM001 NA   000000    20121025_060000 20121025_060000 000000   20121025_065500 20121025_065500 ps       NA         NA       ps      NA        NA      187    NA      NA          0           NA          NA         NA         NA    MPR           1     0     KVOA   29.23 -87.78         40      40 1011.14097    1009.79999         2             NA              NA            NA              NA               NA 1009.79999      1.84301    1.84301       0.65212           0        1       NA 3.99204
V12.0.0 GSI_MEM001 NA   000000    20121025_060000 20121025_060000 000000   20121025_043500 20121025_043500 ps       NA         NA       ps      NA        NA      187    NA      NA          0           NA          NA         NA         NA    MPR           1     0     KATP   27.2  -90.03         64      64 1007.31184    1008.90002         6             NA              NA            NA              NA               NA 1008.90002      1.84301    1.84301       1.77022         101       -1       NA 3.97291
V12.0.0 GSI_MEM001 NA   000000    20121025_060000 20121025_060000 000000   20121025_045500 20121025_045500 ps       NA         NA       ps      NA        NA      187    NA      NA          0           NA          NA         NA         NA    MPR           1     0     KATP   27.2  -90.03         64      64 1007.31421    1008.59998         6             NA              NA            NA              NA               NA 1008.59998      1.84301    1.84301       1.77787         101       -1       NA 3.99378
V12.0.0 GSI_MEM001 NA   000000    20121025_060000 20121025_060000 000000   20121025_044000 20121025_044000 ps       NA         NA       ps      NA        NA      187    NA      NA          0           NA          NA         NA         NA    MPR           1     0     KGRY   27.63 -90.44         56      56 1008.38748    1007.90002         2             NA              NA            NA              NA               NA 1007.90002      1.84301    1.84301       0.61801           0        1       NA 3.99944
V12.0.0 GSI_MEM001 NA   000000    20121025_060000 20121025_060000 000000   20121025_051500 20121025_051500 ps       NA         NA       ps      NA        NA      187    NA      NA          0           NA          NA         NA         NA    MPR           1     0     KVQT   28.27 -92.26001      24      24 1011.21233    1011               2             NA              NA            NA              NA               NA 1011            1.84301    1.84301       0.61828           0        1       NA 3.99959
V12.0.0 GSI_MEM001 NA   000000    20121025_060000 20121025_060000 000000   20121025_053500 20121025_053500 ps       NA         NA       ps      NA        NA      187    NA      NA          0           NA          NA         NA         NA    MPR           1     0     KVQT   28.27 -92.26001      24      24 1011.21686    1011               2             NA              NA            NA              NA               NA 1011            1.84301    1.84301       0.61642           0        1       NA 3.99959
