VERSION MODEL DESC FCST_LEAD FCST_VALID_BEG  FCST_VALID_END  OBS_LEAD OBS_VALID_BEG   OBS_VALID_END   FCST_VAR FCST_UNITS FCST_LEV OBS_VAR OBS_UNITS OBS_LEV OBTYPE VX_MASK INTERP_MTHD INTERP_PNTS FCST_THRESH OBS_THRESH COV_THRESH ALPHA LINE_TYPE TOTAL INDEX OBS_SID OBS_LAT OBS_LON   OBS_LVL OBS_ELV       FCST      OBS       OBS_QC OBS_CLIMO_MEAN OBS_CLIMO_STDEV OBS_CLIMO_CDF FCST_CLIMO_MEAN FCST_CLIMO_STDEV CHAN_USE SCAN_POS SAT_ZNTH SAT_AZMTH SUN_ZNTH  SUN_AZMTH SUN_GLNT FRAC_WTR  FRAC_LND   FRAC_ICE FRAC_SNW SFC_TWTR  SFC_TLND  SFC_TICE SFC_TSNW TSOIL     SOILM   LAND_TYPE FRAC_VEG SNW_DPTH SFC_WIND CLD_LWC   TC_PWAT     TFND      TWARM     TCOOL     TZFND     OBS_ERR  FCST_NOBC SFC_EMIS STABILITY   PRS_MAX_WGT
V12.0.0 GSI   NA   000000    20121025_060000 20121025_060000 000000   20121025_071142 20121025_071142 TB_15    NA         NA       TB_15   NA        NA      NA     NA      NA          0           NA          NA         NA         NA    MPR           1     0      NA  7.1547 -71.92639      NA  201.37866    286.77549 281.26001      3             NA              NA            NA              NA               NA        1       30    57.81     97.96 140.31       100.6         0 0         1                 0        0 293.65042 293.65042      280      280 299.55072 0.24879         8 0.83557         0  2.27402 0          0.37339    275.26999 273.06    271.76999 260.19    0        284.93263  0.95     0.019225            NA
V12.0.0 GSI   NA   000000    20121025_060000 20121025_060000 000000   20121025_071141 20121025_071141 TB_01    NA         NA       TB_01   NA        NA      NA     NA      NA          0           NA          NA         NA         NA    MPR           1     0      NA  6.9901 -70.68359      NA  119.84521    282.45205 277.45001      3             NA              NA            NA              NA               NA        1       29    53.23     98.1  139.07001    100.67        0 0         1                 0        0 295.94397 295.94397      280      280 299.10635 0.34498         6 0.66443         0  2.20972 0          0.36059    277.45001 273.06    274.57001 263.60999 0        284.28889  0.93614  0.012125            NA
V12.0.0 GSI   NA   000000    20121025_060000 20121025_060000 000000   20121025_071141 20121025_071141 TB_02    NA         NA       TB_02   NA        NA      NA     NA      NA          0           NA          NA         NA         NA    MPR           1     0      NA  6.9901 -70.68359      NA  119.84521    281.46244 273.06         3             NA              NA            NA              NA               NA        1       29    53.23     98.1  139.07001    100.67        0 0         1                 0        0 295.94397 295.94397      280      280 299.10635 0.34498         6 0.66443         0  2.20972 0          0.36059    277.45001 273.06    274.57001 263.60999 0        282.39603  0.94178  0.0054971           NA
V12.0.0 GSI   NA   000000    20121025_060000 20121025_060000 000000   20121025_071141 20121025_071141 TB_03    NA         NA       TB_03   NA        NA      NA     NA      NA          0           NA          NA         NA         NA    MPR           1     0      NA  6.9901 -70.68359      NA  119.84521    278.23188 274.57001      0             NA              NA            NA              NA               NA        1       29    53.23     98.1  139.07001    100.67        0 0         1                 0        0 295.94397 295.94397      280      280 299.10635 0.34498         6 0.66443         0  2.20972 0          0.36059    277.45001 273.06    274.57001 263.60999 0.27866  280.52637  0.94877  0.02459             NA
V12.0.0 GSI   NA   000000    20121025_060000 20121025_060000 000000   20121025_071141 20121025_071141 TB_04    NA         NA       TB_04   NA        NA      NA     NA      NA          0           NA          NA         NA         NA    MPR           1     0      NA  6.9901 -70.68359      NA  119.84521    263.65381 263.60999      0             NA              NA            NA              NA               NA        1       29    53.23     98.1  139.07001    100.67        0 0         1                 0        0 295.94397 295.94397      280      280 299.10635 0.34498         6 0.66443         0  2.20972 0          0.36059    277.45001 273.06    274.57001 263.60999 1.15672  266.38457  0.94921  0.052               NA
V12.0.0 GSI   NA   000000    20121025_060000 20121025_060000 000000   20121025_071141 20121025_071141 TB_05    NA         NA       TB_05   NA        NA      NA     NA      NA          0           NA          NA         NA         NA    MPR           1     0      NA  6.9901 -70.68359      NA  119.84521    247.8601  247.59         0             NA              NA            NA              NA               NA        1       29    53.23     98.1  139.07001    100.67        0 0         1                 0        0 295.94397 295.94397      280      280 299.10635 0.34498         6 0.66443         0  2.20972 0          0.36059    277.45001 273.06    274.57001 263.60999 2.32686  250.12948  0.94934  0.066267            NA
V12.0.0 GSI   NA   000000    20121025_060000 20121025_060000 000000   20121025_071141 20121025_071141 TB_06    NA         NA       TB_06   NA        NA      NA     NA      NA          0           NA          NA         NA         NA    MPR           1     0      NA  6.9901 -70.68359      NA  119.84521    228.05752 228.17         0             NA              NA            NA              NA               NA        1       29    53.23     98.1  139.07001    100.67        0 0         1                 0        0 295.94397 295.94397      280      280 299.10635 0.34498         6 0.66443         0  2.20972 0          0.36059    277.45001 273.06    274.57001 263.60999 3.06768  230.31099  0.94945  0.072211            NA
V12.0.0 GSI   NA   000000    20121025_060000 20121025_060000 000000   20121025_071141 20121025_071141 TB_07    NA         NA       TB_07   NA        NA      NA     NA      NA          0           NA          NA         NA         NA    MPR           1     0      NA  6.9901 -70.68359      NA  119.84521    214.56676 215.09         0             NA              NA            NA              NA               NA        1       29    53.23     98.1  139.07001    100.67        0 0         1                 0        0 295.94397 295.94397      280      280 299.10635 0.34498         6 0.66443         0  2.20972 0          0.36059    277.45001 273.06    274.57001 263.60999 3.06243  217.25642  0.94953  0.05826             NA
V12.0.0 GSI   NA   000000    20121025_060000 20121025_060000 000000   20121025_071141 20121025_071141 TB_08    NA         NA       TB_08   NA        NA      NA     NA      NA          0           NA          NA         NA         NA    MPR           1     0      NA  6.9901 -70.68359      NA  119.84521    205.56694 205.56         0             NA              NA            NA              NA               NA        1       29    53.23     98.1  139.07001    100.67        0 0         1                 0        0 295.94397 295.94397      280      280 299.10635 0.34498         6 0.66443         0  2.20972 0          0.36059    277.45001 273.06    274.57001 263.60999 2.81322  207.82019  0.9496   0.033423            NA
V12.0.0 GSI   NA   000000    20121025_060000 20121025_060000 000000   20121025_071141 20121025_071141 TB_09    NA         NA       TB_09   NA        NA      NA     NA      NA          0           NA          NA         NA         NA    MPR           1     0      NA  6.9901 -70.68359      NA  119.84521    202.46022 202.59         0             NA              NA            NA              NA               NA       -1       29    53.23     98.1  139.07001    100.67        0 0         1                 0        0 295.94397 295.94397      280      280 299.10635 0.34498         6 0.66443         0  2.20972 0          0.36059    277.45001 273.06    274.57001 263.60999 2.78705  204.40922  0.94981 -0.032638            NA
V12.0.0 GSI   NA   000000    20121025_060000 20121025_060000 000000   20121025_071141 20121025_071141 TB_10    NA         NA       TB_10   NA        NA      NA     NA      NA          0           NA          NA         NA         NA    MPR           1     0      NA  6.9901 -70.68359      NA  119.84521    210.87961 211.32001      0             NA              NA            NA              NA               NA        1       29    53.23     98.1  139.07001    100.67        0 0         1                 0        0 295.94397 295.94397      280      280 299.10635 0.34498         6 0.66443         0  2.20972 0          0.36059    277.45001 273.06    274.57001 263.60999 1.92028  212.50756  0.94981 -0.047442            NA
V12.0.0 GSI   NA   000000    20121025_060000 20121025_060000 000000   20121025_071141 20121025_071141 TB_11    NA         NA       TB_11   NA        NA      NA     NA      NA          0           NA          NA         NA         NA    MPR           1     0      NA  6.9901 -70.68359      NA  119.84521    221.67673 223.42         3             NA              NA            NA              NA               NA        1       29    53.23     98.1  139.07001    100.67        0 0         1                 0        0 295.94397 295.94397      280      280 299.10635 0.34498         6 0.66443         0  2.20972 0          0.36059    277.45001 273.06    274.57001 263.60999 0        223.02486  0.94981 -0.038546            NA
V12.0.0 GSI   NA   000000    20121025_060000 20121025_060000 000000   20121025_071141 20121025_071141 TB_12    NA         NA       TB_12   NA        NA      NA     NA      NA          0           NA          NA         NA         NA    MPR           1     0      NA  6.9901 -70.68359      NA  119.84521    227.95477 235.63         3             NA              NA            NA              NA               NA        1       29    53.23     98.1  139.07001    100.67        0 0         1                 0        0 295.94397 295.94397      280      280 299.10635 0.34498         6 0.66443         0  2.20972 0          0.36059    277.45001 273.06    274.57001 263.60999 0        229.00466  0.94981 -0.011431            NA
V12.0.0 GSI   NA   000000    20121025_060000 20121025_060000 000000   20121025_071141 20121025_071141 TB_13    NA         NA       TB_13   NA        NA      NA     NA      NA          0           NA          NA         NA         NA    MPR           1     0      NA  6.9901 -70.68359      NA  119.84521    229.72239 247.60001      3             NA              NA            NA              NA               NA        1       29    53.23     98.1  139.07001    100.67        0 0         1                 0        0 295.94397 295.94397      280      280 299.10635 0.34498         6 0.66443         0  2.20972 0          0.36059    277.45001 273.06    274.57001 263.60999 0        230.08239  0.94981 -0.00092682          NA
V12.0.0 GSI   NA   000000    20121025_060000 20121025_060000 000000   20121025_071141 20121025_071141 TB_14    NA         NA       TB_14   NA        NA      NA     NA      NA          0           NA          NA         NA         NA    MPR           1     0      NA  6.9901 -70.68359      NA  119.84521    231.22544 257            3             NA              NA            NA              NA               NA       -1       29    53.23     98.1  139.07001    100.67        0 0         1                 0        0 295.94397 295.94397      280      280 299.10635 0.34498         6 0.66443         0  2.20972 0          0.36059    277.45001 273.06    274.57001 263.60999 0        230.14544  0.94981 -2.4562e-05          NA
V12.0.0 GSI   NA   000000    20121025_060000 20121025_060000 000000   20121025_071141 20121025_071141 TB_15    NA         NA       TB_15   NA        NA      NA     NA      NA          0           NA          NA         NA         NA    MPR           1     0      NA  6.9901 -70.68359      NA  119.84521    288.90512 284.91         0             NA              NA            NA              NA               NA        1       29    53.23     98.1  139.07001    100.67        0 0         1                 0        0 295.94397 295.94397      280      280 299.10635 0.34498         6 0.66443         0  2.20972 0          0.36059    277.45001 273.06    274.57001 263.60999 0.24804  287.20299  0.95     0.017589            NA
V12.0.0 GSI   NA   000000    20121025_060000 20121025_060000 000000   20121025_071133 20121025_071133 TB_01    NA         NA       TB_01   NA        NA      NA     NA      NA          0           NA          NA         NA         NA    MPR           1     0      NA  7.3181 -69.54739      NA   88.78455    281.70621 276.97         3             NA              NA            NA              NA               NA        1       28    48.86     98.16 138.05       100.22        0 0         1                 0        0 296.61804 296.61804      280      280 299.4733  0.3481          6 0.55681         0  2.21722 0          0.40371    276.97    271.67001 274.69    265.44    0        283.597    0.92713  0.012399            NA
V12.0.0 GSI   NA   000000    20121025_060000 20121025_060000 000000   20121025_071133 20121025_071133 TB_02    NA         NA       TB_02   NA        NA      NA     NA      NA          0           NA          NA         NA         NA    MPR           1     0      NA  7.3181 -69.54739      NA   88.78455    280.10174 271.67001      3             NA              NA            NA              NA               NA        1       28    48.86     98.16 138.05       100.22        0 0         1                 0        0 296.61804 296.61804      280      280 299.4733  0.3481          6 0.55681         0  2.21722 0          0.40371    276.97    271.67001 274.69    265.44    0        281.25608  0.93343  0.0054797           NA
